idDrink,strDrink,strDrinkAlternate,strTags,strVideo,strCategory,strAlcoholic,strGlass,strInstructions,strDrinkThumb,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strIngredient11,strIngredient12,strIngredient13,strIngredient14,strIngredient15,strMeasure1,strMeasure2,strMeasure3,strMeasure4,strMeasure5,strMeasure6,strMeasure7,strMeasure8,strMeasure9,strMeasure10,strMeasure11,strMeasure12,strMeasure13,strMeasure14,strMeasure15,strImageSource,strImageAttribution,strCreativeCommonsConfirmed,dateModified
13036,Strawberry Lemonade,,,,Punch / Party Drink,Non alcoholic,Collins Glass,Throw everything into a blender and mix until fairly smooth. Serve over ice.,https://www.thecocktaildb.com/images/media/drink/spvvxp1468924425.jpg,Lemon,Sugar,Strawberries,Water,,,,,,,,,,,,Juice of 1 ,1 tblsp ,8-10 ripe ,1 cup ,,,,,,,,,,,,,,No,2016-07-19 11:33:45
15789,Snakebite and Black,,,,Beer,Alcoholic,Pint glass,Put blackcurrant squash in first up to about 1cm in glass. Then add the lager and cider one after another.,https://www.thecocktaildb.com/images/media/drink/rssvwv1441248863.jpg,Lager,Cider,Blackcurrant squash,,,,,,,,,,,,,1/2 pint ,1/2 pint ,A little bit of ,,,,,,,,,,,,,,,No,2015-09-03 03:54:23
13042,Sunny Holiday Punch,,,,Punch / Party Drink,Optional alcohol,Punch bowl,Combine all ingredients in a punch bowl.,https://www.thecocktaildb.com/images/media/drink/rywtwy1468924758.jpg,Pineapple juice,Club soda,Orange juice,Lemon,Berries,Champagne,,,,,,,,,,46 oz chilled ,28 oz ,6 oz frozen ,1 ,2 cups ,1 bottle ,,,,,,,,,,,,No,2016-07-19 11:39:18
12760,Surf City Lifesaver,,,,Ordinary Drink,Alcoholic,Highball glass,Lots of ice and soda top up in tall glass with cherry and a grin.,https://www.thecocktaildb.com/images/media/drink/2rzfer1487602699.jpg,Ouzo,Baileys irish cream,Gin,Grand Marnier,,,,,,,,,,,,1 part ,1 part ,2 parts ,1/2 part ,,,,,,,,,,,,,,No,2017-02-20 14:58:19
12322,Strawberry Margarita,,,,Ordinary Drink,Alcoholic,Cocktail glass,"Rub rim of cocktail glass with lemon juice and dip rim in salt. Shake schnapps, tequila, triple sec, lemon juice, and strawberries with ice, strain into the salt-rimmed glass, and serve.",https://www.thecocktaildb.com/images/media/drink/tqyrpw1439905311.jpg,Strawberry schnapps,Tequila,Triple sec,Lemon juice,Strawberries,Salt,,,,,,,,,,1/2 oz ,1 oz ,1/2 oz ,1 oz ,1 oz ,,,,,,,,,,,,,No,2015-08-18 14:41:51
17233,Salted Toffee Martini,,,,Cocktail,Alcoholic,Cocktail glass,"Add ice, toffee gin, chocolate liqueur and Amaretto to a cocktail shaker and shake vigorously. 
Pour the chocolate syrup into a saucer and dip the top of a martini glass into the sauce. Grate some of the Willie\'s sea salt chocolate into another saucer and dip the coated glass, so the flakes stick to the sauce, creating a chocolate rim!
Pour the contents of the shaker into your chocolatey glass and sprinkle with more grated chocolate - enjoy!  ",https://www.thecocktaildb.com/images/media/drink/3s6mlr1509551211.jpg,Gin,Chocolate liqueur,Amaretto,Chocolate Sauce,Salted Chocolate,,,,,,,,,,,50 ml ,30 ml ,15 ml,Garnish,Grated,,,,,,,,,,,,,No,2017-11-01 15:46:51
12854,Scottish Highland Liqueur,,,,Homemade Liqueur,Alcoholic,Collins Glass,"Combine all ingreds in aging container. Cover tightly and shake gently several times during the first 24 hrs. After 24 hrs, remove the lemon zest. Cover again and let stand in a cool, dark place for 2 weeks, shaking gently every other day. Strain through a wire sieve to remove the angelica root and fennel. Return to aging container, cover and let stand undisturbed in a cool dark place for 6 months. Siphon or pour clear liqueur into a sterile bottle. The cloudy dregs may be saved for cooking.",https://www.thecocktaildb.com/images/media/drink/upqvvp1441253441.jpg,Johnnie Walker,Honey,Angelica root,Fennel seeds,Lemon peel,,,,,,,,,,,1 fifth ,1 1/2 cup mild ,2 tsp dried and chopped ,1/4 tsp crushed ,2 2 inch strips ,,,,,,,,,,,,,No,2015-09-03 05:10:41
178332,Smashed Watermelon Margarita,,,,Cocktail,Alcoholic,Collins glass,"In a mason jar muddle the watermelon and 5 mint leaves together into a puree and strain. Next add the grapefruit juice, juice of half a lime and the tequila as well as some ice. Put a lid on the jar and shake. Pour into a glass and add more ice. Garnish with fresh mint and a small slice of watermelon.",https://www.thecocktaildb.com/images/media/drink/dztcv51598717861.jpg,Watermelon,Mint,Grapefruit Juice,Lime,Tequila,Watermelon,Mint,,,,,,,,,1/2 cup,5,1/3 Cup,Juice of 1/2,1 shot,Garnish with,Garnish with,,,,,,,,,,,No,
12388,Thriller,,,,Ordinary Drink,Alcoholic,Cocktail glass,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass.",https://www.thecocktaildb.com/images/media/drink/rvuswq1461867714.jpg,Scotch,Wine,Orange juice,,,,,,,,,,,,,1 1/2 oz ,1 oz Green Ginger ,1 oz ,,,,,,,,,,,,,,,No,2016-04-28 19:21:54
178350,The Galah,,Dark,,Cocktail,Alcoholic,Collins glass,Mix together the alcoholic portions and top with Pineapple and Lime juice.,https://www.thecocktaildb.com/images/media/drink/sy7y6r1614775067.jpg,Dark Rum,Campari,Creme De Banane,Pineapple Juice,Lime Juice,,,,,,,,,,,1 shot,1 shot,1/2 shot,Top,Top,,,,,,,,,,,https://www.instagram.com/p/CLFp5hqlYZC/,,No,
12856,Tia-Maria,,,,Homemade Liqueur,Alcoholic,Collins Glass,"Boil water, sugar and coffe for 10 mins and let cool. Add rum and vanilla. Put in clean bottle(s) and leave for 1 week before using.",https://www.thecocktaildb.com/images/media/drink/sih81u1504367097.jpg,Water,Brown sugar,Coffee,Rum,Vanilla extract,,,,,,,,,,,1 cup ,3/4-1 cup ,4 tsp ,1 cup ,4 tsp ,,,,,,,,,,,,,No,2017-09-02 16:44:58
17828,Tipperary,,,,Cocktail,Alcoholic,Nick and Nora Glass,"Stir over ice. Strain into chilled glass. Cut a wide swath of orange peel, and express the orange oils over the drink. Discard orange twist.",https://www.thecocktaildb.com/images/media/drink/b522ek1521761610.jpg,Irish Whiskey,Sweet Vermouth,Green Chartreuse,,,,,,,,,,,,,2 oz,1 oz,1/2 oz,,,,,,,,,,,,,,,No,2018-03-22 23:33:30
15006,Turkeyball,,,,Shot,Alcoholic,Shot glass,Shake with ice and strain into a shot glass.,https://www.thecocktaildb.com/images/media/drink/rxurpr1441554292.jpg,Wild Turkey,Amaretto,Pineapple juice,,,,,,,,,,,,,1 oz ,3/4 oz ,1 splash ,,,,,,,,,,,,,,,No,2015-09-06 16:44:53
15639,Texas Sling,,,,Shake,Alcoholic,Wine Glass,"Blend with Ice until smooth. Serve in a tulip glass, top with whip cream.",https://www.thecocktaildb.com/images/media/drink/ypl13s1504890158.jpg,Kahlua,Irish cream,Amaretto,151 proof rum,Cream,,,,,,,,,,,1/2 oz ,1/2 oz ,1/2 oz ,1/2 oz Bacardi ,1 oz ,,,,,,,,,,,,,No,2017-09-08 18:02:39
12782,Thai Coffee,,,,Coffee / Tea,Non alcoholic,Highball glass,"Place the coffee and spices in the filter cone of your coffee maker. Brew coffee as usual, let it cool. In a tall glass, dissolve 1 or 2 teaspoons of sugar in an ounce of the coffee (it's easier to dissolve than if you put it right over ice). Add 5-6 ice cubes and pour coffee to within about 1 inch of the top of the glass. Rest a spoon on top of the coffee and slowly pour whipping cream into the spoon. This will make the cream float on top of the coffee rather than dispersing into it right away.",https://www.thecocktaildb.com/images/media/drink/wquwxs1441247025.jpg,Coffee,Coriander,Cardamom,Sugar,Whipping cream,Ice,,,,,,,,,,6 tblsp ground,1/4 tsp ,4-5 whole green ,,,,,,,,,,,,,,,No,2015-09-03 03:23:45
12402,Tom Collins,,,,Ordinary Drink,Alcoholic,Collins glass,"In a shaker half-filled with ice cubes, combine the gin, lemon juice, and sugar. Shake well. Strain into a collins glass alomst filled with ice cubes. Add the club soda. Stir and garnish with the cherry and the orange slice.",https://www.thecocktaildb.com/images/media/drink/7cll921606854636.jpg,Gin,Lemon juice,Sugar,Club soda,Maraschino cherry,Orange,,,,,,,,,,2 oz ,1 oz ,1 tsp superfine ,3 oz ,1 ,1 ,,,,,,,,,,https://commons.wikimedia.org/wiki/File:Tom_Collins.jpg,Will Shenton,Yes,2015-08-18 15:21:22
12726,Tomato Tang,,,,Other / Unknown,Non alcoholic,Highball glass,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.",https://www.thecocktaildb.com/images/media/drink/869qr81487603278.jpg,Tomato juice,Lemon juice,Celery salt,,,,,,,,,,,,,2 cups ,1-2 tblsp ,1 dash ,,,,,,,,,,,,,,,No,2017-02-20 15:07:58
14860,Talos Coffee,,,,Coffee / Tea,Alcoholic,Brandy snifter,Add your GM and then add your coffee.,https://www.thecocktaildb.com/images/media/drink/rswqpy1441246518.jpg,Grand Marnier,Coffee,,,,,,,,,,,,,,3 parts ,1 part ,,,,,,,,,,,,,,,,No,2015-09-03 03:15:18
15515,Tennesee Mud,,,,Coffee / Tea,Alcoholic,Coffee Mug,"Mix Coffee, Jack Daniels and Amaretto. Add Cream on top.",https://www.thecocktaildb.com/images/media/drink/txruqv1441245770.jpg,Coffee,Jack Daniels,Amaretto,Whipped cream,,,,,,,,,,,,8 oz ,4 oz ,4 oz ,,,,,,,,,,,,,,,No,2015-09-03 03:02:50
12362,Tequila Fizz,,,,Ordinary Drink,Alcoholic,Collins glass,"Shake all ingredients (except ginger ale) with ice and strain into a collins glass over ice cubes. Fill with ginger ale, stir, and serve.",https://www.thecocktaildb.com/images/media/drink/2bcase1504889637.jpg,Tequila,Lemon juice,Grenadine,Egg white,Ginger ale,,,,,,,,,,,2 oz ,1 tblsp ,3/4 oz ,1 ,,,,,,,,,,,,,,No,2017-09-08 17:53:57
12370,Tequila Sour,,,,Ordinary Drink,Alcoholic,Whiskey sour glass,"Shake tequila, juice of lemon, and powdered sugar with ice and strain into a whiskey sour glass. Add the half-slice of lemon, top with the cherry, and serve.",https://www.thecocktaildb.com/images/media/drink/ek0mlq1504820601.jpg,Tequila,Lemon,Powdered sugar,Lemon,Cherry,,,,,,,,,,,2 oz ,Juice of 1/2 ,1 tsp ,1/2 slice ,1 ,,,,,,,,,,,,,No,2017-09-07 22:43:21
12786,Thai Iced Tea,,,,Coffee / Tea,Non alcoholic,Highball glass,"Combine Thai tea (i.e., the powder), boiling water, and sweetened condensed milk, stir until blended. Pour into 2 tall glasses filled with ice cubes. Garnish with mint leaves. Makes 2 servings.",https://www.thecocktaildb.com/images/media/drink/trvwpu1441245568.jpg,Tea,Water,Condensed milk,Ice,Mint,,,,,,,,,,,1/4 cup Thai ,1/2 cup boiling ,2 tsp sweetened ,cubes,garnish,,,,,,,,,,,,,No,2015-09-03 02:59:28
17247,The Last Word,,,,Cocktail,Alcoholic,Cocktail glass,Shake with ice and strain into a cocktail glass.,https://www.thecocktaildb.com/images/media/drink/91oule1513702624.jpg,Green Chartreuse,Maraschino Liqueur,Lime Juice,Gin,,,,,,,,,,,,1 oz,1 oz,1 oz,1 oz,,,,,,,,,,,,,,No,2017-12-19 16:57:04
12418,Turf Cocktail,,,,Ordinary Drink,Alcoholic,Cocktail glass,Stir all ingredients (except orange peel) with ice and strain into a cocktail glass. Add the twist of orange peel and serve.,https://www.thecocktaildb.com/images/media/drink/utypqq1441554367.jpg,Dry Vermouth,Gin,Anis,Bitters,Orange peel,,,,,,,,,,,1 oz ,1 oz ,1/4 tsp ,2 dashes ,Twist of ,,,,,,,,,,,,,No,2015-09-06 16:46:07
17824,The Laverstoke,,,https://www.youtube.com/watch?v=WKZOLJoDNZA,Cocktail,Alcoholic,Balloon Glass,"1) Squeeze two lime wedges into a balloon glass then add the cordial, Bombay Sapphire and MARTINI Rosso Vermouth, swirl to mix.

2) Fully fill the glass with cubed ice and stir to chill.

3) Top with Fever-Tree Ginger Ale and gently stir again to combine.

4) Garnish with a snapped ginger slice and an awoken mint sprig.",https://www.thecocktaildb.com/images/media/drink/6xfj5t1517748412.jpg,Gin,Elderflower cordial,Rosso Vermouth,Tonic Water,Lime,Ginger,Mint,,,,,,,,,50 ml,15 ml,15 ml,75 ml,2 Wedges,1 Slice,1 Large Sprig,,,,,,,,,,,No,2018-02-04 12:46:52
178307,Tequila Slammer,,Drunk,,Shot,Alcoholic,Hurricane glass,Mix carefully to avoid releasing the dissolved CO2.,https://www.thecocktaildb.com/images/media/drink/43uhr51551451311.jpg,Tequila,7-up,,,,,,,,,,,,,,1 shot,1 part,,,,,,,,,,,,,,,,No,
13621,Tequila Sunrise,,"IBA,ContemporaryClassic",,Cocktail,Alcoholic,Highball glass,"Pour the tequila and orange juice into glass over ice. Add the grenadine, which will sink to the bottom. Stir gently to create the sunrise effect. Garnish and serve.",https://www.thecocktaildb.com/images/media/drink/quqyqp1480879103.jpg,Tequila,Orange juice,Grenadine,,,,,,,,,,,,,2 measures ,,,,,,,,,,,,,,,,,No,2016-12-04 19:18:23
178330,The Philosopher,,,,Cocktail,Alcoholic,Margarita glass,"Add all the spirits in a shaker (best to use Hendricks gin) as well as the orange bitters and lemon juice. Strain into a Margarita glass, top with Prosecco.",https://www.thecocktaildb.com/images/media/drink/sp8hkp1596017787.jpg,Gin,Melon Liqueur,Orange Bitters,Lemon Juice,Prosecco,,,,,,,,,,,1 shot,1 shot,1 dash,1 dash,Top,,,,,,,,,,,,,Yes,
12420,Tuxedo Cocktail,,"IBA,Classic",https://www.youtube.com/watch?v=347ZY5eJFU8,Ordinary Drink,Alcoholic,Cocktail glass,Stir all ingredients with ice and strain into a cocktail glass. Garnish with a cherry and a twist of lemon zest.,https://www.thecocktaildb.com/images/media/drink/4u0nbl1504352551.jpg,Dry Vermouth,Gin,Maraschino liqueur,Anis,Orange bitters,Cherry,,,,,,,,,,1 1/2 oz ,1 1/2 oz ,1/4 tsp ,1/4 tsp ,2 dashes ,1 ,,,,,,,,,,,,No,2017-09-02 12:42:31
14602,Tequila Surprise,,,,Shot,Alcoholic,Shot glass,Fill shot glass with Tequila. Add drops of Tobasco sauce.,https://www.thecocktaildb.com/images/media/drink/8189p51504735581.jpg,Tequila,Tabasco sauce,,,,,,,,,,,,,,full glass ,About 8 drops ,,,,,,,,,,,,,,,,No,2017-09-06 23:06:21
12784,Thai Iced Coffee,,,,Coffee / Tea,Non alcoholic,Highball glass,"Prepare a pot of coffee at a good European strength. In the ground coffee, add 2 or 3 freshly ground cardamom pods. Sweeten while hot, then cool quickly. Serve in highball glass over ice, with cream. To get the layered effect, place a spoon atop the coffee and pour the milk carefully into the spoon so that it floats on the top of the coffee.",https://www.thecocktaildb.com/images/media/drink/rqpypv1441245650.jpg,Coffee,Sugar,Cream,Cardamom,,,,,,,,,,,,black,," pods
",,,,,,,,,,,,,,,No,2015-09-03 03:00:50
17826,The Jimmy Conway,,,,Cocktail,Alcoholic,Whiskey sour glass,"Fill glass with ice
Pour in The Irishman and Disaronno
Fill to the top with Cranberry Juice
Garnish with a slice of lemon…Enjoy!",https://www.thecocktaildb.com/images/media/drink/wbcvyo1535794478.jpg,Irish Whiskey,Amaretto,Cranberry Juice,,,,,,,,,,,,,50 ml,50 ml,4 oz,,,,,,,,,,,,,,,No,2018-09-01 10:34:38
15178,Texas Rattlesnake,,,,Shot,Alcoholic,Highball glass,"Mix all ingredients and Shake well. Sweet at first, with a BITE at the end...",https://www.thecocktaildb.com/images/media/drink/rtohqp1504889750.jpg,Yukon Jack,Cherry brandy,Southern Comfort,Sweet and sour,,,,,,,,,,,,1 part ,1/2 part ,1 part ,1 splash ,,,,,,,,,,,,,,No,2017-09-08 17:55:50
17216,Tommy's Margarita,,"IBA,NewEra",,Ordinary Drink,Alcoholic,Old-Fashioned glass,Shake and strain into a chilled cocktail glass.,https://www.thecocktaildb.com/images/media/drink/loezxn1504373874.jpg,Tequila,Lime Juice,Agave syrup,,,,,,,,,,,,,4.5 cl,1.5 cl,2 spoons,,,,,,,,,,,,,,,No,2017-09-02 18:37:54
178339,The Strange Weaver,,Classy,,Cocktail,Alcoholic,Collins glass,"Mix ingredients slowly in a glass with ice, garnish with orange slice",https://www.thecocktaildb.com/images/media/drink/opxjzh1604179528.jpg,Light Rum,Gin,Sweet Vermouth,Campari,Lemon Juice,Orgeat Syrup,Orange Peel,,,,,,,,,1 oz,1 oz,0.75 oz,0.75 oz,Dash,Dash,Garnish with,,,,,,,,,,,No,
16271,The Evil Blue Thing,,,,Cocktail,Alcoholic,Old-fashioned glass,"Pour ingredients into glass, and drop in a blue whale! The blue whale isn't really necessary, but it makes the drink more ""fun"".",https://www.thecocktaildb.com/images/media/drink/ojnpz71504793059.jpg,Creme de Cacao,Blue Curacao,Light rum,,,,,,,,,,,,,1 1/2 oz ,1 oz ,1/2 oz ,,,,,,,,,,,,,,,No,2017-09-07 15:04:19
17218,Vesper,,"IBA,NewEra",,Cocktail,Alcoholic,Cocktail glass,"Shake over ice until well chilled, then strain into a deep goblet and garnish with a thin slice of lemon peel.",https://www.thecocktaildb.com/images/media/drink/mtdxpa1504374514.jpg,Gin,Vodka,Lillet Blanc,,,,,,,,,,,,,6 cl,1.5 cl,0.75 cl,,,,,,,,,,,,,,,No,2017-09-02 18:48:34
12450,Victor,,,,Ordinary Drink,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/voapgc1492976416.jpg,Gin,Sweet Vermouth,Brandy,,,,,,,,,,,,,1 1/2 oz ,1/2 oz ,1/2 oz ,,,,,,,,,,,,,,,No,2017-04-23 20:40:16
17217,Vampiro,,"IBA,NewEra",,Ordinary Drink,Alcoholic,Old-Fashioned glass,"Vampiros may be made in a tall glass or an old fashioned glass. Bartenders may first ""rim"" the glass with Kosher Salt, which is done by placing a layer of Kosher Salt on a chopping board, moistening the glass' rim with lime juice or water, and then placing the upside down glass rim onto the Kosher Salt, so that the salt sticks to the moistened rim. The second step is to fill half the glass with ice and add one or two shooter glasses full of high quality Tequila. The next stage is to add the flavouring elements. This is done by squeezing a fresh lime into the glass, adding a few grains of salt, adding citrus-flavoured soda pop, until the glass is 4/5 full, and then adding spicy Viuda de Sanchez (or orange juice, lime juice and pico de gallo). The final step is to stir the ingredients so that the flavours are properly blended.",https://www.thecocktaildb.com/images/media/drink/yfhn371504374246.jpg,Tequila,Tomato Juice,Orange Juice,Lime Juice,Sugar Syrup,Salt,,,,,,,,,,6 cl,3 cl,3 cl,1.5 cl,1 dash,1 pinch,,,,,,,,,,,,No,2017-09-02 18:44:06
12444,Vesuvio,,,,Ordinary Drink,Alcoholic,Old-fashioned glass,"Shake all ingredients with ice, strain into an old-fashioned glass over ice cubes, and serve.",https://www.thecocktaildb.com/images/media/drink/26cq601492976203.jpg,Light rum,Sweet Vermouth,Lemon,Powdered sugar,Egg white,,,,,,,,,,,1 oz ,1/2 oz ,Juice of 1/2 ,1 tsp ,1 ,,,,,,,,,,,,,No,2017-04-23 20:36:43
12446,Veteran,,,,Ordinary Drink,Alcoholic,Old-fashioned glass,Pour the rum and cherry brandy into an old-fashioned glass almost filled with ice cubes. Stir well.,https://www.thecocktaildb.com/images/media/drink/iwml9t1492976255.jpg,Dark rum,Cherry brandy,,,,,,,,,,,,,,2 oz ,1/2 oz ,,,,,,,,,,,,,,,,No,2017-04-23 20:37:36
12436,Van Vleet,,,,Ordinary Drink,Alcoholic,Old-fashioned glass,"Shake all ingredients with ice, strain into an old-fashioned glass over ice cubes, and serve.",https://www.thecocktaildb.com/images/media/drink/fgq2bl1492975771.jpg,Light rum,Maple syrup,Lemon juice,,,,,,,,,,,,,3 oz ,1 oz ,1 oz ,,,,,,,,,,,,,,,No,2017-04-23 20:29:31
16967,Vodka Fizz,,,,Other / Unknown,Alcoholic,White wine glass,"Blend all ingredients, save nutmeg. Pour into large white wine glass and sprinkle nutmeg on top.",https://www.thecocktaildb.com/images/media/drink/xwxyux1441254243.jpg,Vodka,Half-and-half,Limeade,Ice,Nutmeg,,,,,,,,,,,2 oz ,2 oz ,2 oz ,,,,,,,,,,,,,,,No,2015-09-03 05:24:03
178363,Vodka Lemon,,,,Cocktail,Alcoholic,Highball glass,"The vodka lemon is prepared directly in a highball glass or in a large tumbler: put 6-7 ice cubes in the glass, pour the vodka, lemonade and mix with a bar spoon. Finally decorate with a slice of lemon and, if you prefer, add a few mint leaves. Your vodka lemon is ready to be served.",https://www.thecocktaildb.com/images/media/drink/mql55h1643820632.jpg,Vodka,Lemon Juice,Lemon Peel,Ice,,,,,,,,,,,,5 cl,7 cl,1 Slice,cubes,,,,,,,,,,,,https://blog.giallozafferano.it/lacucinadiliberte/wp-content/uploads/2019/09/Vodka-lemon-d.jpg,,No,
178362,Vodka Slime,,,,Cocktail,Alcoholic,Highball glass,"Fill glass with ice. Add vodka, 7-up then finish with the lime juice.",https://www.thecocktaildb.com/images/media/drink/apex461643588115.jpg,Sprite,Lime Juice,Vodka,,,,,,,,,,,,,1 cup,1/2 shot,1 1/2 shot,,,,,,,,,,,,,https://giggledam.com/wp-content/uploads/2020/07/4909D8D9-F78E-4391-B7A2-B383CA57D69F.jpeg,,No,
178364,Vodka Tonic,,,,Cocktail,Alcoholic,Highball glass,"Wash and cut 1 wedge and 1 slice of lime or lemon.
Fill a tumbler with fresh ice.
Pour the desired dose of vodka and top up with the tonic.
Squeeze the lime wedge into the glass and decorate with the slice.
That's all, very simple: it's just the recipe for happiness!",https://www.thecocktaildb.com/images/media/drink/9koz3f1643821062.jpg,Vodka,Tonic Water,Lemon Peel,,,,,,,,,,,,,4 cl,10 cl,1 Slice,,,,,,,,,,,,,https://www.bernabei.it/media/mixology/vodka%20tonic.jpg,,No,
14167,Vodka Martini,,,,Ordinary Drink,Alcoholic,Cocktail glass,"Shake the vodka and vermouth together with a number of ice cubes, strain into a cocktail glass, add the olive and serve.",https://www.thecocktaildb.com/images/media/drink/qyxrqw1439906528.jpg,Vodka,Dry Vermouth,Olive,,,,,,,,,,,,,1 1/2 oz ,3/4 oz ,1 ,,,,,,,,,,,,,,,No,2015-08-18 15:02:08
15403,Vodka Russian,,,,Ordinary Drink,Alcoholic,Collins Glass,Mix it as a ordinary drink .,https://www.thecocktaildb.com/images/media/drink/rpttur1454515129.jpg,Vodka,Schweppes Russchian,,,,,,,,,,,,,,2 oz ,,,,,,,,,,,,,,,,,No,2016-02-03 15:58:49
